small_kind,small_case,N,seed,eps,method,mode,phase,iter,local_gibbs_calls,warmup_gibbs_calls,total_gibbs_calls,time_sec,F_marg,e_tr,dual_value,converged_final
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6259,6260,0,6260,654.3894290924072,0.00010315696243107009,0.011230184893812611,-0.9556665807832765,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6269,6270,0,6270,655.4384572505951,0.00010292407233998764,0.011215442585924107,-0.9556662372797186,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6279,6280,0,6280,656.4785625934601,0.00010269178353691922,0.01120073594998272,-0.9556658945515341,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6289,6290,0,6290,657.5185556411743,0.00010246009384775734,0.011186064800299156,-0.9556655525967233,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6299,6300,0,6300,658.5675268173218,0.00010222900111522598,0.011171428950840057,-0.9556652114132973,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6309,6310,0,6310,659.6075847148895,0.00010199850319471587,0.01115682821968833,-0.9556648709992634,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6319,6320,0,6320,660.6474874019623,0.00010176859795781471,0.01114226242450933,-0.9556645313526435,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6329,6330,0,6330,661.6874318122864,0.00010153928329028628,0.01112773138407247,-0.9556641924714682,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6339,6340,0,6340,662.7365019321442,0.00010131055709188481,0.011113234919995274,-0.955663854353772,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6349,6350,0,6350,663.776526927948,0.00010108241727751189,0.01109877285415195,-0.9556635169975938,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6359,6360,0,6360,664.816445350647,0.00010085486177375788,0.011084345010114571,-0.9556631804009849,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6369,6370,0,6370,665.8565595149994,0.00010062788852494036,0.011069951212507645,-0.9556628445620023,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6379,6380,0,6380,666.9055082798004,0.000100401495484974,0.011055591287551347,-0.9556625094787053,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6389,6390,0,6390,667.9454963207245,0.00010017568062420977,0.011041265062538275,-0.9556621751491625,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6399,6400,0,6400,668.9855422973633,9.995044192480619e-05,0.011026972366214804,-0.9556618415714551,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6409,6410,0,6410,670.0255923271179,9.972577738310862e-05,0.011012713028156873,-0.9556615087436648,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6419,6420,0,6420,671.0744812488556,9.950168500732913e-05,0.010998486880410996,-0.9556611766638765,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6429,6430,0,6430,672.1144156455994,9.927816281965578e-05,0.010984293754685182,-0.9556608453301871,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6439,6440,0,6440,673.1545276641846,9.905520885426302e-05,0.010970133484499656,-0.9556605147407055,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6449,6450,0,6450,674.1944839954376,9.883282115855152e-05,0.010956005905729649,-0.955660184893534,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6459,6460,0,6460,675.2434265613556,9.861099779234206e-05,0.01094191085372448,-0.9556598557867894,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6469,6470,0,6470,676.2835955619812,9.83897368267253e-05,0.010927848166171483,-0.9556595274185972,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6479,6480,0,6480,677.3234419822693,9.816903634605557e-05,0.010913817681755478,-0.9556591997870837,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6489,6490,0,6490,678.3634934425354,9.794889444550377e-05,0.010899819239824582,-0.955658872890382,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6499,6500,0,6500,679.4125425815582,9.772930923490671e-05,0.010885852681147612,-0.9556585467266371,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6509,6510,0,6510,680.4524970054626,9.751027883262772e-05,0.010871917848468693,-0.9556582212939942,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6519,6520,0,6520,681.4924495220184,9.72918013698016e-05,0.0108580145848855,-0.9556578965906075,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6529,6530,0,6530,682.5324604511261,9.707387498966324e-05,0.010844142734396489,-0.9556575726146365,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6539,6540,0,6540,683.5815672874451,9.685649784561027e-05,0.010830302143454706,-0.9556572493642476,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6549,6550,0,6550,684.621435880661,9.663966810359383e-05,0.010816492657410193,-0.9556569268376108,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6559,6560,0,6560,685.661491394043,9.64233839396764e-05,0.010802714125333623,-0.9556566050329098,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6569,6570,0,6570,686.7104880809784,9.620764354035257e-05,0.010788966395405997,-0.955656283948323,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6579,6580,0,6580,687.7504694461823,9.59924451059139e-05,0.010775249317949653,-0.9556559635820456,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6589,6590,0,6590,688.7905173301697,9.57777868431454e-05,0.010761562743897446,-0.9556556439322715,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6599,6600,0,6600,689.8305442333221,9.556366697311112e-05,0.01074790652540858,-0.955655324997202,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6609,6610,0,6610,690.8796081542969,9.535008372458632e-05,0.010734280516311312,-0.9556550067750482,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6619,6620,0,6620,691.9195158481598,9.51370353382767e-05,0.01072068457037556,-0.9556546892640213,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6629,6630,0,6630,692.9595899581909,9.492452006566924e-05,0.010707118543084038,-0.9556543724623442,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6639,6640,0,6640,693.9994823932648,9.471253616671329e-05,0.010693582291302628,-0.9556540563682403,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6649,6650,0,6650,695.0485002994537,9.450108191233025e-05,0.01068007567220336,-0.9556537409799423,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6659,6660,0,6660,696.0885272026062,9.429015558356671e-05,0.01066659854433466,-0.9556534262956864,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6669,6670,0,6670,697.1285016536713,9.407975547081604e-05,0.010653150767207575,-0.9556531123137193,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6679,6680,0,6680,698.1685059070587,9.386987987471817e-05,0.010639732201840502,-0.9556527990322845,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6689,6690,0,6690,699.21755194664,9.366052710469307e-05,0.010626342709376901,-0.9556524864496416,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6699,6700,0,6700,700.2575850486755,9.345169548079089e-05,0.01061298215242018,-0.9556521745640473,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6709,6710,0,6710,701.2974441051483,9.324338333142554e-05,0.01059965039476718,-0.9556518633737654,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6719,6720,0,6720,702.3374333381653,9.303558899465166e-05,0.010586347300902132,-0.9556515528770704,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6729,6730,0,6730,703.3864941596985,9.282831081802689e-05,0.010573072736096145,-0.9556512430722394,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6739,6740,0,6740,704.4264769554138,9.262154715885291e-05,0.01055982656750204,-0.9556509339575506,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6749,6750,0,6750,705.4666681289673,9.241529638116455e-05,0.01054660866196866,-0.9556506255312969,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6759,6760,0,6760,706.5064849853516,9.220955686038972e-05,0.010533418887690882,-0.9556503177917662,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6769,6770,0,6770,707.5555896759033,9.200432697906017e-05,0.01052025711524801,-0.9556500107372592,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6779,6780,0,6780,708.5954658985138,9.179960513071906e-05,0.010507123214156033,-0.9556497043660801,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6789,6790,0,6790,709.6354477405548,9.159538971460876e-05,0.010494017055180882,-0.9556493986765381,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6799,6800,0,6800,710.6844279766083,9.13916791409448e-05,0.01048093851101456,-0.9556490936669457,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6809,6810,0,6810,711.7245392799377,9.118847182660485e-05,0.010467887454804925,-0.9556487893356268,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6819,6820,0,6820,712.7644371986389,9.098576619894107e-05,0.010454863760154753,-0.955648485680903,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6829,6830,0,6830,713.8045561313629,9.078356069123903e-05,0.010441867302301677,-0.955648182701105,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6839,6840,0,6840,714.8534474372864,9.058185374664236e-05,0.010428897956633487,-0.9556478803945687,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6849,6850,0,6850,715.8934490680695,9.038064381624187e-05,0.010415955600004412,-0.9556475787596335,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6859,6860,0,6860,716.9335508346558,9.017992935855554e-05,0.01040304010999843,-0.9556472777946461,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6869,6870,0,6870,717.973464012146,8.997970884066413e-05,0.010390151364832068,-0.9556469774979564,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6879,6880,0,6880,719.0225541591644,8.977998073791404e-05,0.010377289243708065,-0.9556466778679237,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6889,6890,0,6890,720.0624897480011,8.958074353186504e-05,0.010364453626996784,-0.9556463789029073,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6899,6900,0,6900,721.1026055812836,8.938199571355508e-05,0.010351644394863913,-0.9556460806012708,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6909,6910,0,6910,722.1424329280853,8.918373578125854e-05,0.01033886143013435,-0.9556457829613899,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6919,6920,0,6920,723.1915874481201,8.898596224014973e-05,0.010326104615131781,-0.9556454859816347,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6929,6930,0,6930,724.231645822525,8.878867360388715e-05,0.010313373833009676,-0.955645189660392,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6939,6940,0,6940,725.271509885788,8.859186839235448e-05,0.010300668968145965,-0.955644893996046,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6949,6950,0,6950,726.3116326332092,8.839554513436274e-05,0.010287989905563066,-0.9556445989869884,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6959,6960,0,6960,727.3606104850769,8.819970236460559e-05,0.01027533653135665,-0.9556443046316091,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6969,6970,0,6970,728.4004867076874,8.800433862653746e-05,0.010262708731930914,-0.9556440109283163,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6979,6980,0,6980,729.4404590129852,8.780945246964785e-05,0.010250106394956049,-0.9556437178755136,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6989,6990,0,6990,730.4805397987366,8.761504245027209e-05,0.010237529408839596,-0.9556434254716089,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,6999,7000,0,7000,731.529500246048,8.74211071330892e-05,0.010224977662113499,-0.9556431337150196,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7009,7010,0,7010,732.5695114135742,8.722764508859465e-05,0.01021245104525581,-0.9556428426041661,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7019,7020,0,7020,733.6094932556152,8.703465489425115e-05,0.010199949448471413,-0.9556425521374695,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7029,7030,0,7030,734.6585388183594,8.684213513579491e-05,0.010187472763341643,-0.9556422623133638,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7039,7040,0,7040,735.6985566616058,8.66500844038181e-05,0.010175020881644514,-0.9556419731302823,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7049,7050,0,7050,736.7384634017944,8.645850129649534e-05,0.010162593696539268,-0.9556416845866618,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7059,7060,0,7060,737.7785928249359,8.626738441924936e-05,0.010150191100960992,-0.955641396680944,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7069,7070,0,7070,738.8275973796844,8.607673238334975e-05,0.010137812990397344,-0.9556411094115838,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7079,7080,0,7080,739.8676061630249,8.588654380659212e-05,0.010125459259202496,-0.9556408227770256,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7089,7090,0,7090,740.9075691699982,8.56968173129542e-05,0.010113129802820697,-0.9556405367757328,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7099,7100,0,7100,741.9475872516632,8.550755153478466e-05,0.010100824518907092,-0.9556402514061642,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7109,7110,0,7110,742.9964544773102,8.531874510797491e-05,0.010088543303978847,-0.9556399666667885,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7119,7120,0,7120,744.0365552902222,8.513039667699124e-05,0.01007628605552996,-0.9556396825560749,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7129,7130,0,7130,745.0764751434326,8.494250489096751e-05,0.010064052673309343,-0.9556393990725003,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7139,7140,0,7140,746.116471529007,8.475506840671565e-05,0.010051843055537468,-0.9556391162145434,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7149,7150,0,7150,747.1655507087708,8.456808588583849e-05,0.010039657102834443,-0.9556388339806904,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7159,7160,0,7160,748.2055954933167,8.438155599686612e-05,0.01002749471586628,-0.955638552369427,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7169,7170,0,7170,749.2455701828003,8.419547741424905e-05,0.010015355796228087,-0.9556382713792487,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7179,7180,0,7180,750.2854237556458,8.400984881791002e-05,0.010003240245624268,-0.9556379910086534,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7189,7190,0,7190,751.3346035480499,8.382466889458324e-05,0.009991147967171099,-0.955637711256144,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7199,7200,0,7200,752.3746888637543,8.363993633635458e-05,0.009979078863755653,-0.9556374321202231,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7209,7210,0,7210,753.4144642353058,8.345564984087712e-05,0.00996703283987549,-0.9556371535994063,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7219,7220,0,7220,754.4546217918396,8.327180811206261e-05,0.00995500980008135,-0.9556368756922072,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7229,7230,0,7230,755.5034556388855,8.308840986001504e-05,0.00994300964973327,-0.955636598397145,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7239,7240,0,7240,756.5435106754303,8.290545379892843e-05,0.00993103229492942,-0.9556363217127412,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7249,7250,0,7250,757.5835921764374,8.27229386502252e-05,0.009919077641777962,-0.9556360456375272,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7259,7260,0,7260,758.6325552463531,8.254086314080852e-05,0.00990714559832212,-0.9556357701700344,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7269,7270,0,7270,759.6725182533264,8.235922600141519e-05,0.00989523607249343,-0.9556354953087982,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7279,7280,0,7280,760.7126400470734,8.217802597084029e-05,0.009883348972124895,-0.9556352210523584,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7289,7290,0,7290,761.7525186538696,8.199726179120068e-05,0.009871484206537995,-0.9556349473992647,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7299,7300,0,7300,762.8014492988586,8.181693221167084e-05,0.00985964168611353,-0.9556346743480604,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7309,7310,0,7310,763.8414671421051,8.163703598456395e-05,0.009847821320196959,-0.9556344018973042,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7319,7320,0,7320,764.8815236091614,8.145757187066419e-05,0.009836023020883378,-0.9556341300455486,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7329,7330,0,7330,765.9216463565826,8.127853863375856e-05,0.009824246699169092,-0.9556338587913594,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7339,7340,0,7340,766.9705908298492,8.10999350432268e-05,0.009812492267065154,-0.9556335881332991,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7349,7350,0,7350,768.0106301307678,8.092175987343676e-05,0.00980075963706889,-0.9556333180699372,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7359,7360,0,7360,769.0505146980286,8.07440119054517e-05,0.009789048723343352,-0.9556330485998512,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7369,7370,0,7370,770.0905976295471,8.05666899238285e-05,0.009777359439240574,-0.9556327797216161,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7379,7380,0,7380,771.1395099163055,8.038979271897299e-05,0.009765691699207157,-0.9556325114338147,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7389,7390,0,7390,772.1795864105225,8.021331908570396e-05,0.009754045418475799,-0.955632243735034,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7399,7400,0,7400,773.2195250988007,8.003726782394844e-05,0.009742420512561245,-0.9556319766238612,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7409,7410,0,7410,774.259515285492,7.986163774011225e-05,0.009730816897693007,-0.9556317100988905,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7419,7420,0,7420,775.2955713272095,7.96864276433211e-05,0.009719234490968565,-0.9556314441587241,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7429,7430,0,7430,776.3365037441254,7.951163634844599e-05,0.009707673208604384,-0.9556311788019589,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7439,7440,0,7440,777.3765110969543,7.933726267642884e-05,0.009696132969763682,-0.9556309140272048,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7449,7450,0,7450,778.416618347168,7.916330545049613e-05,0.009684613691653021,-0.955630649833066,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7459,7460,0,7460,779.464521408081,7.898976350102512e-05,0.009673115294264178,-0.9556303862181615,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7469,7470,0,7470,780.5046145915985,7.88166356624634e-05,0.009661637696148861,-0.9556301231811087,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7479,7480,0,7480,781.5445671081543,7.864392077248476e-05,0.009650180817289244,-0.9556298607205269,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7489,7490,0,7490,782.5936560630798,7.847161767591633e-05,0.0096387445788641,-0.9556295988350416,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7499,7500,0,7500,783.6335601806641,7.829972522007014e-05,0.009627328901633592,-0.9556293375232805,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7509,7510,0,7510,784.6736552715302,7.812824225837343e-05,0.009615933706411228,-0.9556290767838818,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7519,7520,0,7520,785.7134478092194,7.795716764744086e-05,0.009604558916741557,-0.9556288166154736,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7529,7530,0,7530,786.762538433075,7.778650025016217e-05,0.009593204454029114,-0.9556285570167063,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7539,7540,0,7540,787.8025705814362,7.761623893173147e-05,0.009581870241356705,-0.9556282979862175,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7549,7550,0,7550,788.8425107002258,7.744638256404607e-05,0.009570556202727953,-0.9556280395226596,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7559,7560,0,7560,789.8824625015259,7.727693002208889e-05,0.009559262261934709,-0.9556277816246811,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7569,7570,0,7570,790.9316596984863,7.710788018547245e-05,0.009547988343847902,-0.9556275242909384,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7579,7580,0,7580,791.9715051651001,7.693923193815522e-05,0.009536734372711742,-0.9556272675200923,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7589,7590,0,7590,793.0114686489105,7.677098416852623e-05,0.009525500275226695,-0.9556270113108056,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7599,7600,0,7600,794.0515902042389,7.660313576981016e-05,0.009514285976747638,-0.9556267556617442,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7609,7610,0,7610,795.100462436676,7.643568563817213e-05,0.009503091403652242,-0.9556265005715766,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7619,7620,0,7620,796.1405708789825,7.626863267596276e-05,0.009491916483001572,-0.9556262460389817,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7629,7630,0,7630,797.1804444789886,7.610197578828815e-05,0.009480761142596161,-0.9556259920626352,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7639,7640,0,7640,798.2204577922821,7.593571388472537e-05,0.009469625309888097,-0.9556257386412178,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7649,7650,0,7650,799.2695033550262,7.576984587895328e-05,0.00945850891341321,-0.9556254857734139,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7659,7660,0,7660,800.3096261024475,7.560437068870864e-05,0.009447411882230361,-0.9556252334579143,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7669,7670,0,7670,801.3496024608612,7.54392872367785e-05,0.009436334145146774,-0.9556249816934077,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7679,7680,0,7680,802.3895761966705,7.527459444925753e-05,0.009425275631994523,-0.9556247304785965,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7689,7690,0,7690,803.4385521411896,7.511029125622468e-05,0.00941423627366611,-0.955624479812171,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7699,7700,0,7700,804.4784626960754,7.49463765915868e-05,0.009403215999786163,-0.9556242296928449,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7709,7710,0,7710,805.5184650421143,7.478284939426806e-05,0.009392214741948623,-0.955623980119316,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7719,7720,0,7720,806.5674335956573,7.461970860610498e-05,0.009381232431365238,-0.9556237310902995,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7729,7730,0,7730,807.6076672077179,7.445695317282145e-05,0.009370269000330889,-0.9556234826045041,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7739,7740,0,7740,808.6476771831512,7.429458204497015e-05,0.00935932438121756,-0.9556232346606509,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7749,7750,0,7750,809.6874852180481,7.413259417745857e-05,0.00934839850641117,-0.955622987257462,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7759,7760,0,7760,810.7365236282349,7.397098852643922e-05,0.009337491309550805,-0.9556227403936548,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7769,7770,0,7770,811.7765567302704,7.380976405480843e-05,0.009326602724194999,-0.9556224940679637,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7779,7780,0,7780,812.8164930343628,7.364891972749856e-05,0.009315732684410272,-0.9556222482791156,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7789,7790,0,7790,813.8565852642059,7.348845451378613e-05,0.009304881124417685,-0.9556220030258469,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7799,7800,0,7800,814.9055275917053,7.332836738688825e-05,0.00929404797919603,-0.9556217583068941,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7809,7810,0,7810,815.9455542564392,7.31686573237307e-05,0.009283233183854378,-0.9556215141210024,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7819,7820,0,7820,816.9855239391327,7.30093233053013e-05,0.009272436674816642,-0.9556212704669095,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7829,7830,0,7830,818.0255646705627,7.28503643155449e-05,0.009261658387802407,-0.9556210273433684,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7839,7840,0,7840,819.0746583938599,7.26917793416433e-05,0.009250898259133222,-0.9556207847491297,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7849,7850,0,7850,820.1145234107971,7.253356737594982e-05,0.00924015622563007,-0.955620542682946,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7859,7860,0,7860,821.1544690132141,7.237572741346949e-05,0.009229432224648393,-0.95562030114358,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7869,7870,0,7870,822.1945190429688,7.221825845285946e-05,0.009218726194368476,-0.9556200601297896,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7879,7880,0,7880,823.2434449195862,7.206115949634419e-05,0.00920803807256343,-0.9556198196403399,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7889,7890,0,7890,824.2835192680359,7.190442955099267e-05,0.009197367797608935,-0.9556195796740029,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7899,7900,0,7900,825.3234586715698,7.174806762477879e-05,0.009186715308102611,-0.9556193402295409,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,7909,7910,0,7910,826.3634798526764,7.159207273194948e-05,0.009176080543579102,-0.9556191013057396,True
