seed,N,d,i,eps,eta_inner,M_inner,tol_inner,tol_F_inner,inner_step,time_sec,gibbs_calls,e_i_tr,F_i,log10_e_i_tr,log10_F_i,converged
0,4,3,0,0.5,0.7,80,0.0,0.0,21,3.155404806137085,22,3.8383466745316856e-07,5.240142822674925e-13,-6.415855802910401,-12.280656875944839,0
0,4,3,0,0.5,0.7,80,0.0,0.0,22,3.314380168914795,23,2.1184748552706288e-07,1.5991960897454267e-13,-6.673976686386627,-12.79609828079843,0
0,4,3,0,0.5,0.7,80,0.0,0.0,23,3.4151501655578613,24,1.1692368359763178e-07,4.929889442761538e-14,-6.932097510959785,-13.3071628200609,0
0,4,3,0,0.5,0.7,80,0.0,0.0,24,3.544952392578125,25,6.453295254367163e-08,1.4905938680128706e-14,-7.190218464381638,-13.826640669697511,0
0,4,3,0,0.5,0.7,80,0.0,0.0,25,3.711024522781372,26,3.561724941648361e-08,4.6464635305668395e-15,-7.44833962247434,-14.332877467216418,0
0,4,3,0,0.5,0.7,80,0.0,0.0,26,3.865018844604492,27,1.9657984110158625e-08,1.5524503270169786e-15,-7.7064610203148005,-14.808982286834183,0
0,4,3,0,0.5,0.7,80,0.0,0.0,27,4.019442081451416,28,1.08496905695501e-08,6.157189348783039e-16,-7.964582647608374,-15.210617490574966,0
0,4,3,0,0.5,0.7,80,0.0,0.0,28,4.160420179367065,29,5.9881889691198814e-09,5.274123669583377e-16,-8.222704503093333,-15.277849690927123,0
0,4,3,0,0.5,0.7,80,0.0,0.0,29,4.3850085735321045,30,3.3050150617996015e-09,1.4918201768367425e-16,-8.480826556982713,-15.826283523320567,0
0,4,3,0,0.5,0.7,80,0.0,0.0,30,4.564961910247803,31,1.824110772916375e-09,-3.273060468889102e-16,-8.738948791772096,nan,0
0,4,3,0,0.5,0.7,80,0.0,0.0,31,4.71439003944397,32,1.006766920748786e-09,3.645297270104456e-16,-8.997071062464435,-15.438267049650051,0
0,4,3,0,0.5,0.7,80,0.0,0.0,32,4.819134950637817,33,5.556567294957662e-10,1.7998944499494823e-16,-9.255193421593056,-15.744752962201447,0
0,4,3,0,0.5,0.7,80,0.0,0.0,33,4.962420225143433,34,3.066789767030139e-10,1.7393064998874604e-16,-9.513315994525545,-15.759623880055518,0
0,4,3,0,0.5,0.7,80,0.0,0.0,34,5.107766628265381,35,1.6926295351860242e-10,2.919723041970992e-16,-9.771438085263897,-15.534658342746217,0
0,4,3,0,0.5,0.7,80,0.0,0.0,35,5.263655424118042,36,9.341991428429586e-11,-1.859339290753307e-16,-10.029560535526874,nan,0
0,4,3,0,0.5,0.7,80,0.0,0.0,36,5.4010114669799805,37,5.156020141594001e-11,-1.753036397120457e-16,-10.287685394777508,nan,0
0,4,3,0,0.5,0.7,80,0.0,0.0,37,5.542529106140137,38,2.8457427864295333e-11,4.880115601630776e-16,-10.545804356353804,-15.311569890178498,0
0,4,3,0,0.5,0.7,80,0.0,0.0,38,5.666418790817261,39,1.5706404956755833e-11,1.493321620558583e-16,-10.803923209365728,-15.82584664706977,0
0,4,3,0,0.5,0.7,80,0.0,0.0,39,5.814424514770508,40,8.668669902415628e-12,-6.952417160138333e-16,-11.062047534398745,nan,0
0,4,3,0,0.5,0.7,80,0.0,0.0,40,5.945327043533325,41,4.784486748435946e-12,1.7548406214682609e-16,-11.32016464394304,-15.755762320998729,0
0,4,3,0,0.5,0.7,80,0.0,0.0,41,6.087096691131592,42,2.6408415702863924e-12,3.062837107889138e-16,-11.578257652263062,-15.513876099839212,0
0,4,3,0,0.5,0.7,80,0.0,0.0,42,6.2492358684539795,43,1.4576328686739658e-12,2.3407607883296624e-16,-11.836351847202316,-15.630642966319025,0
0,4,3,0,0.5,0.7,80,0.0,0.0,43,6.359186410903931,44,8.045276976719558e-13,2.5665483502963973e-16,-12.094458999745154,-15.59065054980605,0
0,4,3,0,0.5,0.7,80,0.0,0.0,44,6.474001169204712,45,4.4401334283308024e-13,2.740086984204821e-16,-12.352603978913056,-15.562235650259705,0
0,4,3,0,0.5,0.7,80,0.0,0.0,45,6.634711503982544,46,2.4504401338753746e-13,1.766635029239762e-18,-12.610755903167744,-17.75285316252432,0
0,4,3,0,0.5,0.7,80,0.0,0.0,46,6.784671783447266,47,1.3553898566052795e-13,-4.497683270966224e-17,-12.86793576883384,nan,0
0,4,3,0,0.5,0.7,80,0.0,0.0,47,6.934051752090454,48,7.504370203042292e-14,-3.5532652846829563e-16,-13.124685749632633,nan,0
0,4,3,0,0.5,0.7,80,0.0,0.0,48,7.062401294708252,49,4.142776525933903e-14,1.854223184761457e-16,-13.382708493245609,-15.73183799291174,0
0,4,3,0,0.5,0.7,80,0.0,0.0,49,7.237288951873779,50,2.2948059846208236e-14,2.3243712562315437e-16,-13.63925402619224,-15.633694503796512,0
0,4,3,0,0.5,0.7,80,0.0,0.0,50,7.391898155212402,51,1.2822479603529153e-14,3.7624467224173594e-16,-13.89202798308551,-15.424529641118758,0
0,4,3,0,0.5,0.7,80,0.0,0.0,51,7.546597242355347,52,7.170649488645994e-15,6.751405070293258e-16,-14.144441505899804,-15.170605834461835,0
0,4,3,0,0.5,0.7,80,0.0,0.0,52,7.669999122619629,53,4.294027103830955e-15,5.182377494898452e-16,-14.367135218631239,-15.285470955306158,0
0,4,3,0,0.5,0.7,80,0.0,0.0,53,7.783954858779907,54,2.122370892827386e-15,4.018765992346487e-16,-14.673178719099575,-15.395907281489336,0
0,4,3,0,0.5,0.7,80,0.0,0.0,54,7.916264295578003,55,1.301399285330886e-15,-7.61173806097893e-19,-14.885589436096813,nan,0
0,4,3,0,0.5,0.7,80,0.0,0.0,55,8.059623003005981,56,8.901047518513457e-16,7.101747283524597e-16,-15.05055888046298,-15.148634786177395,0
0,4,3,0,0.5,0.7,80,0.0,0.0,56,8.215645551681519,57,7.94043221804257e-16,-6.321501945488033e-17,-15.100155857169629,nan,0
0,4,3,0,0.5,0.7,80,0.0,0.0,57,8.39715027809143,58,5.886281843435651e-16,1.5900084732886505e-16,-15.230158947109258,-15.798600561281624,0
0,4,3,0,0.5,0.7,80,0.0,0.0,58,8.529585361480713,59,5.631497665151332e-16,1.2067519118269907e-16,-15.249376091611444,-15.918382004466798,0
0,4,3,0,0.5,0.7,80,0.0,0.0,59,8.66592526435852,60,5.563262378146831e-16,1.9068976243715682e-16,-15.254670457101376,-15.719672622299553,0
0,4,3,0,0.5,0.7,80,0.0,0.0,60,8.78677749633789,61,6.72732950804334e-16,4.883799343603542e-17,-15.172157299830166,-16.311242187838523,0
0,4,3,0,0.5,0.7,80,0.0,0.0,61,8.966856718063354,62,4.574428651811082e-16,1.600746456035206e-16,-15.339663141785737,-15.795677451006876,0
0,4,3,0,0.5,0.7,80,0.0,0.0,62,9.107794046401978,63,3.195860172002981e-16,6.926468321411449e-16,-15.495412230564549,-15.159488147708782,0
0,4,3,0,0.5,0.7,80,0.0,0.0,63,9.289249658584595,64,4.704678946457581e-16,-2.2781345768829263e-17,-15.327470008058034,nan,0
0,4,3,0,0.5,0.7,80,0.0,0.0,64,9.433178186416626,65,3.6563994467911773e-16,5.404003831678339e-16,-15.436946365437928,-15.267284351715853,0
0,4,3,0,0.5,0.7,80,0.0,0.0,65,9.598201751708984,66,7.883647174630935e-16,-1.3025112756124163e-16,-15.103272820407263,nan,0
0,4,3,0,0.5,0.7,80,0.0,0.0,66,9.766698598861694,67,4.68409927007816e-16,3.9557087995114193e-16,-15.329373909502682,-15.402775686594612,0
0,4,3,0,0.5,0.7,80,0.0,0.0,67,9.930721521377563,68,4.3366031143814774e-16,4.3282888046638845e-16,-15.362850322633635,-15.363683768676152,0
0,4,3,0,0.5,0.7,80,0.0,0.0,68,10.0720956325531,69,6.378077571578226e-16,4.338895015407783e-16,-15.195310203076204,-15.36262085800185,0
0,4,3,0,0.5,0.7,80,0.0,0.0,69,10.2184739112854,70,3.830033959528206e-16,4.556943591069208e-16,-15.416797375281945,-15.3413263473752,0
0,4,3,0,0.5,0.7,80,0.0,0.0,70,10.37196397781372,71,3.953284939147277e-16,2.892748534254277e-16,-15.403041882080103,-15.53868931779772,0
0,4,3,0,0.5,0.7,80,0.0,0.0,71,10.511725425720215,72,5.082175561087838e-16,5.318300631002093e-16,-15.29395033655154,-15.274227116666912,0
0,4,3,0,0.5,0.7,80,0.0,0.0,72,10.66482663154602,73,4.310898282637106e-16,1.287374487818589e-16,-15.365432224376589,-15.890295101630377,0
0,4,3,0,0.5,0.7,80,0.0,0.0,73,10.814229011535645,74,3.378458148563625e-16,2.0884354975939455e-16,-15.471281456629624,-15.680178933600494,0
0,4,3,0,0.5,0.7,80,0.0,0.0,74,10.992093563079834,75,4.358373288688702e-16,3.7757094782848017e-16,-15.360675575770601,-15.423001429848494,0
0,4,3,0,0.5,0.7,80,0.0,0.0,75,11.101987361907959,76,3.1184935455223303e-16,3.6519541034420164e-16,-15.506055150489532,-15.437474689173643,0
0,4,3,0,0.5,0.7,80,0.0,0.0,76,11.243939876556396,77,6.228823012188086e-16,1.397300238149976e-16,-15.205594009135828,-15.854710266926523,0
0,4,3,0,0.5,0.7,80,0.0,0.0,77,11.361794233322144,78,5.19195209033525e-16,6.293224235098598e-16,-15.284669323719056,-15.201126793545539,0
0,4,3,0,0.5,0.7,80,0.0,0.0,78,11.503618955612183,79,6.692089887940493e-16,5.85675445700974e-16,-15.17443823424067,-15.232342983279722,0
0,4,3,0,0.5,0.7,80,0.0,0.0,79,11.656022787094116,80,8.079006693391082e-16,2.6632098689058797e-16,-15.092642032059246,-15.574594608507958,0
0,4,3,0,0.5,0.7,80,0.0,0.0,80,11.799845218658447,81,6.889968206096933e-16,7.405962107533567e-16,-15.161782782148762,-15.130418514340475,0
0,4,3,0,0.5,0.4,80,0.0,0.0,0,0.0015180110931396484,1,0.5946829411710819,0.5246283302614485,-0.2257145193139481,-0.28014826093588857,0
0,4,3,0,0.5,0.4,80,0.0,0.0,1,0.1355457305908203,2,0.33989635073057334,0.16214913781211537,-0.46865349815916685,-0.790085356238225,0
0,4,3,0,0.5,0.4,80,0.0,0.0,2,0.27332162857055664,3,0.2030809459827236,0.05640906475239761,-0.6923308222512814,-1.248651100704318,0
0,4,3,0,0.5,0.4,80,0.0,0.0,3,0.40039634704589844,4,0.126146110803821,0.022094348883982585,-0.8991261346230366,-1.6557187924841308,0
0,4,3,0,0.5,0.4,80,0.0,0.0,4,0.5400452613830566,5,0.08051510761562858,0.009445422178750076,-1.0941226222593865,-2.024778625798907,0
0,4,3,0,0.5,0.4,80,0.0,0.0,5,0.7079563140869141,6,0.05237855038844121,0.004300394508116891,-1.280846525135921,-2.366491701434562,0
0,4,3,0,0.5,0.4,80,0.0,0.0,6,0.8508281707763672,7,0.034561895469815286,0.002050871761201223,-1.461402447630994,-2.688061494748095,0
0,4,3,0,0.5,0.4,80,0.0,0.0,7,0.9636268615722656,8,0.023065243169788877,0.0010129062185096158,-1.6370419623979742,-2.9944307626053552,0
0,4,3,0,0.5,0.4,80,0.0,0.0,8,1.090407133102417,9,0.015540647124036,0.0005138558736487052,-1.8085309008152555,-3.2891586748886317,0
0,4,3,0,0.5,0.4,80,0.0,0.0,9,1.2143311500549316,10,0.010559443093587847,0.0002661229112879632,-1.9763589859461008,-3.574917734176154,0
0,4,3,0,0.5,0.4,80,0.0,0.0,10,1.3506076335906982,11,0.007230041814548459,0.0001400341606152978,-2.1408591909799997,-3.8537660074859015,0
0,4,3,0,0.5,0.4,80,0.0,0.0,11,1.525190830230713,12,0.004985666545175128,7.459244961540963e-05,-2.3022767716471657,-4.127305130386795,0
0,4,3,0,0.5,0.4,80,0.0,0.0,12,1.6481385231018066,13,0.003460910944699782,4.010672939661216e-05,-2.460809575719761,-4.396782752202284,0
0,4,3,0,0.5,0.4,80,0.0,0.0,13,1.8162574768066406,14,0.002461851521404359,2.1718661351918973e-05,-2.608738143678985,-4.663166946366385,0
0,4,3,0,0.5,0.4,80,0.0,0.0,14,2.0125837326049805,15,0.0018182780056405624,1.1824846772094189e-05,-2.7403397145765522,-4.9272044781981945,0
0,4,3,0,0.5,0.4,80,0.0,0.0,15,2.1068379878997803,16,0.0013453969916286208,6.464457652903283e-06,-2.8711495477551567,-5.189467905158152,0
0,4,3,0,0.5,0.4,80,0.0,0.0,16,2.251723289489746,17,0.0009968490993931423,3.544918052890509e-06,-3.001370579161676,-5.450393799857165,0
0,4,3,0,0.5,0.4,80,0.0,0.0,17,2.3952159881591797,18,0.0007393453970977327,1.9484376022189357e-06,-3.13115262654462,-5.710313497721386,0
0,4,3,0,0.5,0.4,80,0.0,0.0,18,2.490541934967041,19,0.0005487737630920389,1.0728091837564242e-06,-3.260606660451327,-5.969477517373398,0
0,4,3,0,0.5,0.4,80,0.0,0.0,19,2.613051414489746,20,0.00040755375581122714,5.91459876227114e-07,-3.389815100267625,-6.228074711939188,0
0,4,3,0,0.5,0.4,80,0.0,0.0,20,2.696772336959839,21,0.0003028033670930382,3.2640204937375676e-07,-3.5188392999057947,-6.486247123113888,0
0,4,3,0,0.5,0.4,80,0.0,0.0,21,2.8396451473236084,22,0.00022504790636066965,1.8025967939207265e-07,-3.647725022984279,-6.7441014057003486,0
0,4,3,0,0.5,0.4,80,0.0,0.0,22,2.9650139808654785,23,0.00016729907270280752,9.960530435794727e-08,-3.7765064662173415,-7.001717533142101,0
0,4,3,0,0.5,0.4,80,0.0,0.0,23,3.080287456512451,24,0.0001243915195809605,5.506106034156889e-08,-3.9052092267572167,-7.259155429410938,0
0,4,3,0,0.5,0.4,80,0.0,0.0,24,3.2186477184295654,25,9.250122901716564e-05,3.0446687814603666e-08,-4.033852496970942,-7.516459945792369,0
0,4,3,0,0.5,0.4,80,0.0,0.0,25,3.390035629272461,26,6.87938014276196e-05,1.683973780202758e-08,-4.1624506915182184,-7.773664674832752,0
0,4,3,0,0.5,0.4,80,0.0,0.0,26,3.538923978805542,27,5.11664568446557e-05,9.315480929350463e-09,-4.291014655845774,-8.030794718913581,0
0,4,3,0,0.5,0.4,80,0.0,0.0,27,3.661630868911743,28,3.805812908462167e-05,5.153842643665872e-09,-4.419552565187104,-8.287868845395291,0
0,4,3,0,0.5,0.4,80,0.0,0.0,28,3.767529249191284,29,2.830931792417967e-05,2.851666798914075e-09,-4.548070594263774,-8.544901220701929,0
0,4,3,0,0.5,0.4,80,0.0,0.0,29,3.866328716278076,30,2.1058458788981077e-05,1.5779666724738813e-09,-4.676573416813112,-8.801902173568637,0
0,4,3,0,0.5,0.4,80,0.0,0.0,30,3.9641261100769043,31,1.566518115191629e-05,8.732138144615549e-10,-4.805064578578462,-9.05887940226092,0
0,4,3,0,0.5,0.4,80,0.0,0.0,31,4.096416473388672,32,1.1653415295043807e-05,4.832373599122447e-10,-4.933546776232691,-9.315839497034862,0
0,4,3,0,0.5,0.4,80,0.0,0.0,32,4.224169969558716,33,8.66917827323383e-06,2.674324756880291e-10,-5.062022066112378,-9.57278585528005,0
0,4,3,0,0.5,0.4,80,0.0,0.0,33,4.37549352645874,34,6.449231690365373e-06,1.4800535364110012e-10,-5.1904920206375165,-9.829722575046013,0
0,4,3,0,0.5,0.4,80,0.0,0.0,34,4.492375612258911,35,4.7978001546326205e-06,8.191259151596805e-11,-5.318957845894627,-10.086649333824662,0
0,4,3,0,0.5,0.4,80,0.0,0.0,35,4.623315811157227,36,3.5692710565187025e-06,4.533436917964623e-11,-5.4474204697298605,-10.343572423028894,0
0,4,3,0,0.5,0.4,80,0.0,0.0,36,4.7301185131073,37,2.6553354385648615e-06,2.509049471060941e-11,-5.575880608324207,-10.600490775593732,0
0,4,3,0,0.5,0.4,80,0.0,0.0,37,4.849915504455566,38,1.975427902825328e-06,1.3886308762328675e-11,-5.704338816135155,-10.857413182426379,0
0,4,3,0,0.5,0.4,80,0.0,0.0,38,5.0127854347229,39,1.4696180447235632e-06,7.686185133484891e-12,-5.832795524179277,-11.114289159101101,0
0,4,3,0,0.5,0.4,80,0.0,0.0,39,5.101438760757446,40,1.0933241268472483e-06,4.254173913201254e-12,-5.961251068028964,-11.371184759849424,0
0,4,3,0,0.5,0.4,80,0.0,0.0,40,5.253320693969727,41,8.133814983192773e-07,2.354958807589644e-12,-6.0897057105510894,-11.628016685050149,0
0,4,3,0,0.5,0.4,80,0.0,0.0,41,5.38016939163208,42,6.051183772038465e-07,1.3033414711303542e-12,-6.218159657517035,-11.884941785669595,0
0,4,3,0,0.5,0.4,80,0.0,0.0,42,5.507561206817627,43,4.5018075953024117e-07,7.216346631210978e-13,-6.346613070438139,-12.1416826139907,0
0,4,3,0,0.5,0.4,80,0.0,0.0,43,5.586338043212891,44,3.3491447779203665e-07,3.993501784997014e-13,-6.475066078231145,-12.398646117112522,0
0,4,3,0,0.5,0.4,80,0.0,0.0,44,5.77825140953064,45,2.4916166257514367e-07,2.2104177159619525e-13,-6.603518779881692,-12.655525647312643,0
0,4,3,0,0.5,0.4,80,0.0,0.0,45,5.929061412811279,46,1.853654300651294e-07,1.2214907501195788e-13,-6.731971256878953,-12.913109817423443,0
0,4,3,0,0.5,0.4,80,0.0,0.0,46,6.079920053482056,47,1.3790386204327287e-07,6.741846313281745e-14,-6.860423571093215,-13.171221151852786,0
0,4,3,0,0.5,0.4,80,0.0,0.0,47,6.183237075805664,48,1.0259453548920522e-07,3.710844766827837e-14,-6.988875770511587,-13.43052721280836,0
0,4,3,0,0.5,0.4,80,0.0,0.0,48,6.343299627304077,49,7.632592894532697e-08,2.0935587727018656e-14,-7.1173279012988795,-13.67911484260565,0
0,4,3,0,0.5,0.4,80,0.0,0.0,49,6.464080333709717,50,5.6783219722778514e-08,1.1666145196978084e-14,-7.245779985741268,-13.933072622638221,0
0,4,3,0,0.5,0.4,80,0.0,0.0,50,6.602869749069214,51,4.2244283048096766e-08,6.57093664732237e-15,-7.374232056150021,-14.182372719972921,0
0,4,3,0,0.5,0.4,80,0.0,0.0,51,6.699590444564819,52,3.1427937121886365e-08,3.733438094190724e-15,-7.502684124422558,-14.427891045507351,0
0,4,3,0,0.5,0.4,80,0.0,0.0,52,6.807458162307739,53,2.3381037721939546e-08,1.8953474488041058e-15,-7.631136217429494,-14.72231116497468,0
0,4,3,0,0.5,0.4,80,0.0,0.0,53,6.989405870437622,54,1.7394488940690634e-08,1.1065378291171144e-15,-7.759588326531135,-14.956033734293445,0
0,4,3,0,0.5,0.4,80,0.0,0.0,54,7.161484718322754,55,1.2940752449489098e-08,3.9518931124516344e-16,-7.888040470563742,-15.403194810364827,0
0,4,3,0,0.5,0.4,80,0.0,0.0,55,7.306457996368408,56,9.627362626154262e-09,7.025611747383695e-16,-8.016492669654472,-15.153315854064036,0
0,4,3,0,0.5,0.4,80,0.0,0.0,56,7.448288679122925,57,7.162342738895966e-09,3.940052021982938e-16,-8.144944900574918,-15.404498043983823,0
0,4,3,0,0.5,0.4,80,0.0,0.0,57,7.583210229873657,58,5.328473360804221e-09,2.709388629853335e-16,-8.273397201094966,-15.567128696075915,0
0,4,3,0,0.5,0.4,80,0.0,0.0,58,7.715098857879639,59,3.964153495339504e-09,6.672354464702665e-16,-8.401849537615542,-15.175720890131815,0
0,4,3,0,0.5,0.4,80,0.0,0.0,59,7.868411540985107,60,2.949158444353376e-09,7.670186767915889e-17,-8.530301894230206,-16.115194060915723,0
0,4,3,0,0.5,0.4,80,0.0,0.0,60,8.009902954101562,61,2.1940459548893573e-09,-2.869507835977748e-16,-8.658754280249982,nan,0
0,4,3,0,0.5,0.4,80,0.0,0.0,61,8.138206243515015,62,1.632274353835653e-09,1.0570975834624614e-16,-8.787206842921059,-15.975884919974401,0
0,4,3,0,0.5,0.4,80,0.0,0.0,62,8.2145094871521,63,1.2143410262864676e-09,5.9302004307719445e-16,-8.915659332176748,-15.226930627966725,0
0,4,3,0,0.5,0.4,80,0.0,0.0,63,8.385257720947266,64,9.034167785035132e-10,-7.37540228303029e-17,-9.044111847863817,nan,0
0,4,3,0,0.5,0.4,80,0.0,0.0,64,8.538628578186035,65,6.72102569537354e-10,4.298360297475872e-16,-9.172564444230584,-15.36669718385449,0
0,4,3,0,0.5,0.4,80,0.0,0.0,65,8.666971445083618,66,5.000149816055126e-10,5.657656031517546e-16,-9.301016983001723,-15.247363459875638,0
0,4,3,0,0.5,0.4,80,0.0,0.0,66,8.777245998382568,67,3.7198893827539016e-10,-6.36343528087793e-17,-9.42946997441215,nan,0
0,4,3,0,0.5,0.4,80,0.0,0.0,67,8.910168409347534,68,2.76743522602938e-10,5.737309017147546e-16,-9.557922535329897,-15.241291757956546,0
0,4,3,0,0.5,0.4,80,0.0,0.0,68,9.014558553695679,69,2.0588517190529798e-10,4.585594665987988e-16,-9.68637493066026,-15.33860433645837,0
0,4,3,0,0.5,0.4,80,0.0,0.0,69,9.159401893615723,70,1.5316924727948162e-10,-1.170982549265316e-16,-9.814828421893305,nan,0
0,4,3,0,0.5,0.4,80,0.0,0.0,70,9.279820680618286,71,1.1395138671484158e-10,4.3315716203956264e-16,-9.94328038536786,-15.363354500361025,0
0,4,3,0,0.5,0.4,80,0.0,0.0,71,9.39560842514038,72,8.477491321903659e-11,2.92838082355966e-16,-10.071732646120951,-15.533372445777593,0
0,4,3,0,0.5,0.4,80,0.0,0.0,72,9.521536827087402,73,6.30688232712567e-11,4.834500891476803e-16,-10.20018527193307,-15.315648355348538,0
0,4,3,0,0.5,0.4,80,0.0,0.0,73,9.675906419754028,74,4.692037247415233e-11,-1.4034753437031984e-16,-10.328638548925927,nan,0
0,4,3,0,0.5,0.4,80,0.0,0.0,74,9.773672580718994,75,3.490683774080604e-11,4.927918743335572e-16,-10.457089492747647,-15.307336461885011,0
0,4,3,0,0.5,0.4,80,0.0,0.0,75,9.945552110671997,76,2.5969335879601522e-11,2.372609834847505e-16,-10.585539156551379,-15.624773673710333,0
0,4,3,0,0.5,0.4,80,0.0,0.0,76,10.055817604064941,77,1.9320006933763598e-11,-2.3743115727614157e-16,-10.713992722056409,nan,0
0,4,3,0,0.5,0.4,80,0.0,0.0,77,10.22270655632019,78,1.4373244572505168e-11,6.254517058055252e-16,-10.842445184483715,-15.203806218683425,0
0,4,3,0,0.5,0.4,80,0.0,0.0,78,10.318947792053223,79,1.069331909606989e-11,1.1210592604154972e-16,-10.97088747333407,-15.950371429518135,0
0,4,3,0,0.5,0.4,80,0.0,0.0,79,10.456557273864746,80,7.95531469754422e-12,1.4523467442638624e-16,-11.099342635790668,-15.837929684501901,0
0,4,3,0,0.5,0.4,80,0.0,0.0,80,10.58453893661499,81,5.918443292707544e-12,5.057840637369991e-16,-11.22779250920467,-15.296034858542654,0
0,4,3,0,0.3,1.0,80,0.0,0.0,0,0.0,1,0.5943084245648775,0.5213877676546348,-0.22598811339633107,-0.2828391620867737,0
0,4,3,0,0.3,1.0,80,0.0,0.0,1,0.1381692886352539,2,0.12799797330993165,0.029673617642938074,-0.892796906815268,-1.527629503680113,0
0,4,3,0,0.3,1.0,80,0.0,0.0,2,0.31320619583129883,3,0.039841343870756635,0.004961334257196134,-1.3996660210061023,-2.304401512499067,0
0,4,3,0,0.3,1.0,80,0.0,0.0,3,0.49812793731689453,4,0.019643850039118706,0.001270289370373311,-1.7067733899258866,-2.8960973360193907,0
0,4,3,0,0.3,1.0,80,0.0,0.0,4,0.6274282932281494,5,0.010697013280006728,0.00038881640322407755,-1.9707374650325022,-3.4102554215250027,0
0,4,3,0,0.3,1.0,80,0.0,0.0,5,0.7529585361480713,6,0.0061126583120482605,0.00012935548359770208,-2.21376987990781,-3.88821515607968,0
0,4,3,0,0.3,1.0,80,0.0,0.0,6,0.8657681941986084,7,0.0035840425638060513,4.4953985346876495e-05,-2.4456268413323645,-4.347231800317116,0
0,4,3,0,0.3,1.0,80,0.0,0.0,7,1.008086919784546,8,0.0021321117884688964,1.6009965612036065e-05,-2.6711900286124335,-4.795609600905124,0
0,4,3,0,0.3,1.0,80,0.0,0.0,8,1.1388850212097168,9,0.0012790938641004572,5.7837142449300005e-06,-2.893097584399283,-5.237793172303388,0
0,4,3,0,0.3,1.0,80,0.0,0.0,9,1.2739622592926025,10,0.0007711826777043855,2.107155027956779e-06,-3.112842734112862,-5.6763035112313,0
0,4,3,0,0.3,1.0,80,0.0,0.0,10,1.3926944732666016,11,0.0004663428461636735,7.71589219545764e-07,-3.3312946810550264,-6.112613848841131,0
0,4,3,0,0.3,1.0,80,0.0,0.0,11,1.5402910709381104,12,0.0002825087584946021,2.8340072839302477e-07,-3.548968083395298,-6.547599037868852,0
0,4,3,0,0.3,1.0,80,0.0,0.0,12,1.6483192443847656,13,0.0001713283138107085,1.0428375148782579e-07,-3.7661708593600554,-6.981783353979005,0
0,4,3,0,0.3,1.0,80,0.0,0.0,13,1.7335305213928223,14,0.00010397084769176578,3.8416458690126564e-08,-3.983088415137712,-7.4154826718069975,0
0,4,3,0,0.3,1.0,80,0.0,0.0,14,1.842310905456543,15,6.312002606474558e-05,1.4161591839739057e-08,-4.199832830461297,-7.848887926846897,0
0,4,3,0,0.3,1.0,80,0.0,0.0,15,1.9878830909729004,16,3.832904279910815e-05,5.222582236253092e-09,-4.4164720263562955,-8.282114712770394,0
0,4,3,0,0.3,1.0,80,0.0,0.0,16,2.1369009017944336,17,2.3278380955350053e-05,1.9264902523176593e-09,-4.633047228773401,-8.71523318409472,0
0,4,3,0,0.3,1.0,80,0.0,0.0,17,2.2756967544555664,18,1.413892897576738e-05,7.107452497063323e-10,-4.849583487111322,-9.148286034251973,0
0,4,3,0,0.3,1.0,80,0.0,0.0,18,2.389617681503296,19,8.588235936067754e-06,2.622417265632165e-10,-5.066096033131362,-9.581298204429428,0
0,4,3,0,0.3,1.0,80,0.0,0.0,19,2.5445401668548584,20,5.216820164673265e-06,9.676403407774518e-11,-5.28259413411071,-10.014286034262371,0
0,4,3,0,0.3,1.0,80,0.0,0.0,20,2.6832950115203857,21,3.168958624452091e-06,3.570656270191356e-11,-5.499083431144016,-10.447251955224232,0
0,4,3,0,0.3,1.0,80,0.0,0.0,21,2.82969069480896,22,1.9250084503192956e-06,1.317601949524881e-11,-5.7155673597040595,-10.88021577125537,0
0,4,3,0,0.3,1.0,80,0.0,0.0,22,3.0041558742523193,23,1.1693701059786136e-06,4.862534816769716e-12,-5.932048012751579,-11.313137276015473,0
0,4,3,0,0.3,1.0,80,0.0,0.0,23,3.138551950454712,24,7.103515526214175e-07,1.7940698202867254e-12,-6.148526665960683,-11.74616065941054,0
0,4,3,0,0.3,1.0,80,0.0,0.0,24,3.2959656715393066,25,4.3151500539163905e-07,6.623517516792313e-13,-6.365004097641749,-12.178911310798414,0
0,4,3,0,0.3,1.0,80,0.0,0.0,25,3.4198813438415527,26,2.621315028410396e-07,2.4451220168184336e-13,-6.581480782609767,-12.611699463776052,0
0,4,3,0,0.3,1.0,80,0.0,0.0,26,3.5657927989959717,27,1.5923663425989465e-07,9.008867651012495e-14,-6.797957010551662,-13.045329793240882,0
0,4,3,0,0.3,1.0,80,0.0,0.0,27,3.7369301319122314,28,9.673130391037392e-08,3.3369734011355405e-14,-7.01443295802151,-13.476647255073136,0
0,4,3,0,0.3,1.0,80,0.0,0.0,28,3.89199161529541,29,5.8761282466937536e-08,1.277116935836612e-14,-7.230908734286883,-13.893769335889656,0
0,4,3,0,0.3,1.0,80,0.0,0.0,29,4.04696249961853,30,3.569567501134644e-08,4.3638459419137056e-15,-7.447384401044477,-14.360130589833872,0
0,4,3,0,0.3,1.0,80,0.0,0.0,30,4.185952425003052,31,2.1684029663521284e-08,1.7805248635405623e-15,-7.663860007280818,-14.74945195738817,0
0,4,3,0,0.3,1.0,80,0.0,0.0,31,4.305816650390625,32,1.3172385286749082e-08,7.30165573170887e-16,-7.880335574842766,-15.136578647604289,0
